assetKey,sourceAssetKind,role,ownerKind,ownerMigrationKey,ownerTitle,ownerYear,ownerCategory,historicalDisposition,normalizedDisposition,targetBucket,targetStoragePathRedacted,targetDatabaseReferenceKind,targetDatabaseReferenceKey,sourceSha256,sourceFilename,sourceMimeType,sourceSizeBytes,privacyStatus,reviewStatus,evidenceFiles,notes,reviewDecision,ownerComment,verifiedAt,verifiedBy
"wix:asset:wix:activity:xhbeh:27d8088a539e872bfc56","document","attachment","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","fa0d5a575e273e6ed876c25639b6c12d698fa62ef661b9eb776e7f8182511e0c","source-fa0d5a575e27.pdf","application/pdf","192282","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:5dcbad331ec385a3ed23","image","gallery","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","8ec77327ee29051c712b6373af6a7070ebf6647ffdf63658bb4e16f4da5a2b4e","source-8ec77327ee29.jpg","image/jpeg","1383822","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:701bd6c862e2ed08e72f","image","cover","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","4bad273147e61750e4aeb01e6a2cc423611bfcb1596e539bea7a6d3ba81acccd","source-4bad273147e6.jpg","image/jpeg","1115511","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:79062af9fbaaa72a9b92","document","attachment","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","d0659f030e4b5a6da3e198619e53cf6f7d698bce9c3b1c6070e272cde4eeb9ca","source-d0659f030e4b.pdf","application/pdf","68826","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:803518444d55af745154","document","attachment","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","b87d2b195b928a6ff000d85ec74084fc00da486c801df52ae4e5efb0e628647c","source-b87d2b195b92.pdf","application/pdf","168492","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:c28d5d53bc4031704264","document","attachment","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","e6c82dcb61a022bfec86d93d25bd4adc7cf3d5c891197e0fc89839777e18bef4","source-e6c82dcb61a0.pdf","application/pdf","197602","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:fdb2bca1f6548166e2d7","image","gallery","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","200cf2a321b9e74f12fbcb74f53200c18a6daaa7834d35d820c01ecb0928357d","source-200cf2a321b9.jpg","image/jpeg","1212153","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:29766935d14fc347524d","document","attachment","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","1c6ea02cf39e1b159ff69c2c9cef10fd80bcf05192e0f0bbbdce8596fc5aa428","source-1c6ea02cf39e.pdf","application/pdf","60862","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:394a02cc06ff616ac40f","document","attachment","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","f09f499876bff6894143a6505cd011882b6d380d899f85ef5a19c796d3a6a01b","source-f09f499876bf.pdf","application/pdf","1516301","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:3d069d2a81e82c6a0f09","image","cover","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","0b76efd21f7be28201f238c00a9e8a60cb80488abcafa484eeb5ad2df1623386","source-0b76efd21f7b.jpg","image/jpeg","305427","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:40a5ddd00aea74356923","document","attachment","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","20a279c5be8e6a511a2034051ce9427ba5a745278f01bf3da4dcfa59f680c4c6","source-20a279c5be8e.pdf","application/pdf","206432","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:cca4e9217ce3c5652e2e","image","gallery","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","e89509a4cb5309dba1ee78d2b129a624b470d41e6dfa66cfe8f33994460c9d90","source-e89509a4cb53.jpg","image/jpeg","366076","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:d8fcd158a00f6044ce44","image","gallery","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","d3e79d3c13391acb1c5d606972bce23907ff4ebda6bf259bba755b4273e1178a","source-d3e79d3c1339.jpg","image/jpeg","297954","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:y2p9y:f6f5d078184ef502bcca","document","attachment","activity","wix:activity:y2p9y","聖誕音樂會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:y2p9y","b949393f4b3695b1568f500b2e26fcb7a884a247c8270e49ea4820f5e3b7d8c9","source-b949393f4b36.pdf","application/pdf","64821","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:yq45v:19dc20f71c55ae3d3d78","document","attachment","activity","wix:activity:yq45v","清寒國中生早餐募款計畫","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:yq45v","fa494d7add48305d88be86edff91339218b26d3d4a52c852bd081fe53716c0fd","source-fa494d7add48.pdf","application/pdf","65113","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:yq45v:4faed95a291a89690bc9","document","attachment","activity","wix:activity:yq45v","清寒國中生早餐募款計畫","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:yq45v","c7440565460425db63796db3e5e8a60fb90973371b3a6204dd0118a6a2a7ec51","source-c74405654604.pdf","application/pdf","212216","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:yq45v:8943f9f2bb6d07b34896","image","gallery","activity","wix:activity:yq45v","清寒國中生早餐募款計畫","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:yq45v","2d1ede1b1c8d5b5c463761dbd5a1f7c7fd99a08ac829586339190bdc77ebe41d","source-2d1ede1b1c8d.jpg","image/jpeg","187132","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:yq45v:9d87b26d79ec37a3c467","image","cover","activity","wix:activity:yq45v","清寒國中生早餐募款計畫","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:yq45v","0816bef699f9fb2a4022e8e9b7114360e0475a868b79833a356dad3cad9c156c","source-0816bef699f9.jpg","image/jpeg","507982","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:yq45v:abb4b1acf92bc6e96f28","document","attachment","activity","wix:activity:yq45v","清寒國中生早餐募款計畫","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:yq45v","2553a4b71ceed2c7b74df92d5618e6d89b89e9e7a00827668b9fa7b4f8370b66","source-2553a4b71cee.pdf","application/pdf","189329","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
